Index,Year,Location,Location Code,Sex,Age,Value
587,2015,Sub-Saharan Africa,947,Both,50,1028347
588,2015,Sub-Saharan Africa,947,Both,55,767057
589,2015,Sub-Saharan Africa,947,Both,60,550316
590,2015,Sub-Saharan Africa,947,Both,65,375492
591,2015,Sub-Saharan Africa,947,Both,70,249760
592,2015,Sub-Saharan Africa,947,Both,75,280533
593,2015,Sub-Saharan Africa,947,Male,0,670561
594,2015,Sub-Saharan Africa,947,Male,5,699091
595,2015,Sub-Saharan Africa,947,Male,10,674002
596,2015,Sub-Saharan Africa,947,Male,15,716256
597,2015,Sub-Saharan Africa,947,Male,20,976686
598,2015,Sub-Saharan Africa,947,Male,25,1243621
599,2015,Sub-Saharan Africa,947,Male,30,1241029
600,2015,Sub-Saharan Africa,947,Male,35,1136682
601,2015,Sub-Saharan Africa,947,Male,40,951788
602,2015,Sub-Saharan Africa,947,Male,45,760529
603,2015,Sub-Saharan Africa,947,Male,50,594777
604,2015,Sub-Saharan Africa,947,Male,55,435190
605,2015,Sub-Saharan Africa,947,Male,60,307997
606,2015,Sub-Saharan Africa,947,Male,65,201030
607,2015,Sub-Saharan Africa,947,Male,70,127464
608,2015,Sub-Saharan Africa,947,Male,75,129603
609,2015,Sub-Saharan Africa,947,Female,0,717555
610,2015,Sub-Saharan Africa,947,Female,5,765136
611,2015,Sub-Saharan Africa,947,Female,10,671969
612,2015,Sub-Saharan Africa,947,Female,15,774521
613,2015,Sub-Saharan Africa,947,Female,20,1037168
614,2015,Sub-Saharan Africa,947,Female,25,1183585
615,2015,Sub-Saharan Africa,947,Female,30,1067197
616,2015,Sub-Saharan Africa,947,Female,35,901716
617,2015,Sub-Saharan Africa,947,Female,40,715721
618,2015,Sub-Saharan Africa,947,Female,45,565556
619,2015,Sub-Saharan Africa,947,Female,50,433570
620,2015,Sub-Saharan Africa,947,Female,55,331867
621,2015,Sub-Saharan Africa,947,Female,60,242319
622,2015,Sub-Saharan Africa,947,Female,65,174462
623,2015,Sub-Saharan Africa,947,Female,70,122296
624,2015,Sub-Saharan Africa,947,Female,75,150930
625,2020,Sub-Saharan Africa,947,Both,0,1435718
626,2020,Sub-Saharan Africa,947,Both,5,1573476
627,2020,Sub-Saharan Africa,947,Both,10,1404057
628,2020,Sub-Saharan Africa,947,Both,15,1508646
629,2020,Sub-Saharan Africa,947,Both,20,2099529
630,2020,Sub-Saharan Africa,947,Both,25,2591571
631,2020,Sub-Saharan Africa,947,Both,30,2493591
632,2020,Sub-Saharan Africa,947,Both,35,2192514
633,2020,Sub-Saharan Africa,947,Both,40,1794212
634,2020,Sub-Saharan Africa,947,Both,45,1481508
635,2020,Sub-Saharan Africa,947,Both,50,1159867
636,2020,Sub-Saharan Africa,947,Both,55,873995
637,2020,Sub-Saharan Africa,947,Both,60,612225
638,2020,Sub-Saharan Africa,947,Both,65,429925
639,2020,Sub-Saharan Africa,947,Both,70,279467
640,2020,Sub-Saharan Africa,947,Both,75,291237
641,2020,Sub-Saharan Africa,947,Male,0,688363
642,2020,Sub-Saharan Africa,947,Male,5,750829
643,2020,Sub-Saharan Africa,947,Male,10,703880
644,2020,Sub-Saharan Africa,947,Male,15,725761
645,2020,Sub-Saharan Africa,947,Male,20,1011221
646,2020,Sub-Saharan Africa,947,Male,25,1317648
647,2020,Sub-Saharan Africa,947,Male,30,1333291
648,2020,Sub-Saharan Africa,947,Male,35,1217190
649,2020,Sub-Saharan Africa,947,Male,40,1020171
650,2020,Sub-Saharan Africa,947,Male,45,844777
651,2020,Sub-Saharan Africa,947,Male,50,671509
652,2020,Sub-Saharan Africa,947,Male,55,498966
653,2020,Sub-Saharan Africa,947,Male,60,346497
654,2020,Sub-Saharan Africa,947,Male,65,235274
655,2020,Sub-Saharan Africa,947,Male,70,146252
656,2020,Sub-Saharan Africa,947,Male,75,139390
657,2020,Sub-Saharan Africa,947,Female,0,747355
658,2020,Sub-Saharan Africa,947,Female,5,822647
659,2020,Sub-Saharan Africa,947,Female,10,700177
660,2020,Sub-Saharan Africa,947,Female,15,782885
661,2020,Sub-Saharan Africa,947,Female,20,1088308
662,2020,Sub-Saharan Africa,947,Female,25,1273923
663,2020,Sub-Saharan Africa,947,Female,30,1160300
664,2020,Sub-Saharan Africa,947,Female,35,975324
665,2020,Sub-Saharan Africa,947,Female,40,774041
666,2020,Sub-Saharan Africa,947,Female,45,636731
667,2020,Sub-Saharan Africa,947,Female,50,488358
668,2020,Sub-Saharan Africa,947,Female,55,375029
669,2020,Sub-Saharan Africa,947,Female,60,265728
670,2020,Sub-Saharan Africa,947,Female,65,194651
671,2020,Sub-Saharan Africa,947,Female,70,133215
672,2020,Sub-Saharan Africa,947,Female,75,151847
673,1990,Northern Africa and Western Asia,1833,Both,0,1374940
674,1990,Northern Africa and Western Asia,1833,Both,5,1378315
675,1990,Northern Africa and Western Asia,1833,Both,10,1158610
676,1990,Northern Africa and Western Asia,1833,Both,15,1052491
677,1990,Northern Africa and Western Asia,1833,Both,20,1489332
678,1990,Northern Africa and Western Asia,1833,Both,25,2144189
679,1990,Northern Africa and Western Asia,1833,Both,30,2253996
680,1990,Northern Africa and Western Asia,1833,Both,35,1864641
681,1990,Northern Africa and Western Asia,1833,Both,40,1382519
682,1990,Northern Africa and Western Asia,1833,Both,45,968063
683,1990,Northern Africa and Western Asia,1833,Both,50,708965
684,1990,Northern Africa and Western Asia,1833,Both,55,561883
685,1990,Northern Africa and Western Asia,1833,Both,60,477426
686,1990,Northern Africa and Western Asia,1833,Both,65,296072
687,1990,Northern Africa and Western Asia,1833,Both,70,204017
688,1990,Northern Africa and Western Asia,1833,Both,75,293310
689,1990,Northern Africa and Western Asia,1833,Male,0,671421
690,1990,Northern Africa and Western Asia,1833,Male,5,676477
691,1990,Northern Africa and Western Asia,1833,Male,10,567810
692,1990,Northern Africa and Western Asia,1833,Male,15,532636
693,1990,Northern Africa and Western Asia,1833,Male,20,829615
694,1990,Northern Africa and Western Asia,1833,Male,25,1349014
695,1990,Northern Africa and Western Asia,1833,Male,30,1484779
696,1990,Northern Africa and Western Asia,1833,Male,35,1228699
697,1990,Northern Africa and Western Asia,1833,Male,40,897623
698,1990,Northern Africa and Western Asia,1833,Male,45,604336
699,1990,Northern Africa and Western Asia,1833,Male,50,411272
700,1990,Northern Africa and Western Asia,1833,Male,55,297858
701,1990,Northern Africa and Western Asia,1833,Male,60,234147
702,1990,Northern Africa and Western Asia,1833,Male,65,136091
703,1990,Northern Africa and Western Asia,1833,Male,70,90817
704,1990,Northern Africa and Western Asia,1833,Male,75,124543
705,1990,Northern Africa and Western Asia,1833,Female,0,703519
706,1990,Northern Africa and Western Asia,1833,Female,5,701838
707,1990,Northern Africa and Western Asia,1833,Female,10,590800
708,1990,Northern Africa and Western Asia,1833,Female,15,519855
709,1990,Northern Africa and Western Asia,1833,Female,20,659717
710,1990,Northern Africa and Western Asia,1833,Female,25,795175
711,1990,Northern Africa and Western Asia,1833,Female,30,769217
712,1990,Northern Africa and Western Asia,1833,Female,35,635942
713,1990,Northern Africa and Western Asia,1833,Female,40,484896
714,1990,Northern Africa and Western Asia,1833,Female,45,363727
715,1990,Northern Africa and Western Asia,1833,Female,50,297693
716,1990,Northern Africa and Western Asia,1833,Female,55,264025
717,1990,Northern Africa and Western Asia,1833,Female,60,243279
718,1990,Northern Africa and Western Asia,1833,Female,65,159981
719,1990,Northern Africa and Western Asia,1833,Female,70,113200
720,1990,Northern Africa and Western Asia,1833,Female,75,168767
721,1995,Northern Africa and Western Asia,1833,Both,0,1394773
722,1995,Northern Africa and Western Asia,1833,Both,5,1340386
723,1995,Northern Africa and Western Asia,1833,Both,10,1197352
724,1995,Northern Africa and Western Asia,1833,Both,15,1064177
725,1995,Northern Africa and Western Asia,1833,Both,20,1505532
726,1995,Northern Africa and Western Asia,1833,Both,25,2179709
727,1995,Northern Africa and Western Asia,1833,Both,30,2396871
728,1995,Northern Africa and Western Asia,1833,Both,35,2090703
729,1995,Northern Africa and Western Asia,1833,Both,40,1591091
730,1995,Northern Africa and Western Asia,1833,Both,45,1181569
731,1995,Northern Africa and Western Asia,1833,Both,50,776135
732,1995,Northern Africa and Western Asia,1833,Both,55,612323
733,1995,Northern Africa and Western Asia,1833,Both,60,508144
734,1995,Northern Africa and Western Asia,1833,Both,65,385506
735,1995,Northern Africa and Western Asia,1833,Both,70,296846
736,1995,Northern Africa and Western Asia,1833,Both,75,390947
737,1995,Northern Africa and Western Asia,1833,Male,0,691058
738,1995,Northern Africa and Western Asia,1833,Male,5,665328
739,1995,Northern Africa and Western Asia,1833,Male,10,595083
740,1995,Northern Africa and Western Asia,1833,Male,15,546556
741,1995,Northern Africa and Western Asia,1833,Male,20,848652
742,1995,Northern Africa and Western Asia,1833,Male,25,1378848
743,1995,Northern Africa and Western Asia,1833,Male,30,1574518
744,1995,Northern Africa and Western Asia,1833,Male,35,1392519
745,1995,Northern Africa and Western Asia,1833,Male,40,1067468
746,1995,Northern Africa and Western Asia,1833,Male,45,757610
747,1995,Northern Africa and Western Asia,1833,Male,50,474419
748,1995,Northern Africa and Western Asia,1833,Male,55,335449
749,1995,Northern Africa and Western Asia,1833,Male,60,254129
750,1995,Northern Africa and Western Asia,1833,Male,65,173695
751,1995,Northern Africa and Western Asia,1833,Male,70,128431
752,1995,Northern Africa and Western Asia,1833,Male,75,163946
753,1995,Northern Africa and Western Asia,1833,Female,0,703715
754,1995,Northern Africa and Western Asia,1833,Female,5,675058
755,1995,Northern Africa and Western Asia,1833,Female,10,602269
756,1995,Northern Africa and Western Asia,1833,Female,15,517621
757,1995,Northern Africa and Western Asia,1833,Female,20,656880
758,1995,Northern Africa and Western Asia,1833,Female,25,800861
759,1995,Northern Africa and Western Asia,1833,Female,30,822353
760,1995,Northern Africa and Western Asia,1833,Female,35,698184
761,1995,Northern Africa and Western Asia,1833,Female,40,523623
762,1995,Northern Africa and Western Asia,1833,Female,45,423959
763,1995,Northern Africa and Western Asia,1833,Female,50,301716
764,1995,Northern Africa and Western Asia,1833,Female,55,276874
765,1995,Northern Africa and Western Asia,1833,Female,60,254015
766,1995,Northern Africa and Western Asia,1833,Female,65,211811
767,1995,Northern Africa and Western Asia,1833,Female,70,168415
768,1995,Northern Africa and Western Asia,1833,Female,75,227001
769,2000,Northern Africa and Western Asia,1833,Both,0,1352787
770,2000,Northern Africa and Western Asia,1833,Both,5,1347618
771,2000,Northern Africa and Western Asia,1833,Both,10,1199147
772,2000,Northern Africa and Western Asia,1833,Both,15,1086157
773,2000,Northern Africa and Western Asia,1833,Both,20,1547149
774,2000,Northern Africa and Western Asia,1833,Both,25,2281345
775,2000,Northern Africa and Western Asia,1833,Both,30,2561138
776,2000,Northern Africa and Western Asia,1833,Both,35,2377636
777,2000,Northern Africa and Western Asia,1833,Both,40,1820849
778,2000,Northern Africa and Western Asia,1833,Both,45,1322845
779,2000,Northern Africa and Western Asia,1833,Both,50,990480
780,2000,Northern Africa and Western Asia,1833,Both,55,669874
781,2000,Northern Africa and Western Asia,1833,Both,60,539265
782,2000,Northern Africa and Western Asia,1833,Both,65,411392
783,2000,Northern Africa and Western Asia,1833,Both,70,337317
784,2000,Northern Africa and Western Asia,1833,Both,75,476398
785,2000,Northern Africa and Western Asia,1833,Male,0,681616
786,2000,Northern Africa and Western Asia,1833,Male,5,677394
787,2000,Northern Africa and Western Asia,1833,Male,10,603359
788,2000,Northern Africa and Western Asia,1833,Male,15,564395
789,2000,Northern Africa and Western Asia,1833,Male,20,870419
790,2000,Northern Africa and Western Asia,1833,Male,25,1436618
791,2000,Northern Africa and Western Asia,1833,Male,30,1687088
792,2000,Northern Africa and Western Asia,1833,Male,35,1597374
793,2000,Northern Africa and Western Asia,1833,Male,40,1236385
794,2000,Northern Africa and Western Asia,1833,Male,45,885366
795,2000,Northern Africa and Western Asia,1833,Male,50,619750
796,2000,Northern Africa and Western Asia,1833,Male,55,384951
797,2000,Northern Africa and Western Asia,1833,Male,60,276215
798,2000,Northern Africa and Western Asia,1833,Male,65,188818
799,2000,Northern Africa and Western Asia,1833,Male,70,147609
800,2000,Northern Africa and Western Asia,1833,Male,75,202709
801,2000,Northern Africa and Western Asia,1833,Female,0,671171
802,2000,Northern Africa and Western Asia,1833,Female,5,670224
803,2000,Northern Africa and Western Asia,1833,Female,10,595788
804,2000,Northern Africa and Western Asia,1833,Female,15,521762
805,2000,Northern Africa and Western Asia,1833,Female,20,676730
806,2000,Northern Africa and Western Asia,1833,Female,25,844727
807,2000,Northern Africa and Western Asia,1833,Female,30,874050
808,2000,Northern Africa and Western Asia,1833,Female,35,780262
809,2000,Northern Africa and Western Asia,1833,Female,40,584464
810,2000,Northern Africa and Western Asia,1833,Female,45,437479
811,2000,Northern Africa and Western Asia,1833,Female,50,370730
812,2000,Northern Africa and Western Asia,1833,Female,55,284923
813,2000,Northern Africa and Western Asia,1833,Female,60,263050
814,2000,Northern Africa and Western Asia,1833,Female,65,222574
815,2000,Northern Africa and Western Asia,1833,Female,70,189708
816,2000,Northern Africa and Western Asia,1833,Female,75,273689
817,2005,Northern Africa and Western Asia,1833,Both,0,1458334
818,2005,Northern Africa and Western Asia,1833,Both,5,1353222
819,2005,Northern Africa and Western Asia,1833,Both,10,1271718
820,2005,Northern Africa and Western Asia,1833,Both,15,1215188
821,2005,Northern Africa and Western Asia,1833,Both,20,1869632
822,2005,Northern Africa and Western Asia,1833,Both,25,2847455
823,2005,Northern Africa and Western Asia,1833,Both,30,3078130
824,2005,Northern Africa and Western Asia,1833,Both,35,2700176
825,2005,Northern Africa and Western Asia,1833,Both,40,2079192
826,2005,Northern Africa and Western Asia,1833,Both,45,1539822
827,2005,Northern Africa and Western Asia,1833,Both,50,1084249
828,2005,Northern Africa and Western Asia,1833,Both,55,805801
829,2005,Northern Africa and Western Asia,1833,Both,60,537777
830,2005,Northern Africa and Western Asia,1833,Both,65,428337
831,2005,Northern Africa and Western Asia,1833,Both,70,350014
832,2005,Northern Africa and Western Asia,1833,Both,75,546757
833,2005,Northern Africa and Western Asia,1833,Male,0,761314
834,2005,Northern Africa and Western Asia,1833,Male,5,707914
835,2005,Northern Africa and Western Asia,1833,Male,10,660132
836,2005,Northern Africa and Western Asia,1833,Male,15,655903
837,2005,Northern Africa and Western Asia,1833,Male,20,1100868
838,2005,Northern Africa and Western Asia,1833,Male,25,1862698
839,2005,Northern Africa and Western Asia,1833,Male,30,2102488
840,2005,Northern Africa and Western Asia,1833,Male,35,1854475
841,2005,Northern Africa and Western Asia,1833,Male,40,1453758
842,2005,Northern Africa and Western Asia,1833,Male,45,1066468
843,2005,Northern Africa and Western Asia,1833,Male,50,715688
844,2005,Northern Africa and Western Asia,1833,Male,55,473516
845,2005,Northern Africa and Western Asia,1833,Male,60,286821
846,2005,Northern Africa and Western Asia,1833,Male,65,202758
847,2005,Northern Africa and Western Asia,1833,Male,70,156147
848,2005,Northern Africa and Western Asia,1833,Male,75,237595
849,2005,Northern Africa and Western Asia,1833,Female,0,697020
850,2005,Northern Africa and Western Asia,1833,Female,5,645308
851,2005,Northern Africa and Western Asia,1833,Female,10,611586
852,2005,Northern Africa and Western Asia,1833,Female,15,559285
853,2005,Northern Africa and Western Asia,1833,Female,20,768764
854,2005,Northern Africa and Western Asia,1833,Female,25,984757
855,2005,Northern Africa and Western Asia,1833,Female,30,975642
856,2005,Northern Africa and Western Asia,1833,Female,35,845701
857,2005,Northern Africa and Western Asia,1833,Female,40,625434
858,2005,Northern Africa and Western Asia,1833,Female,45,473354
859,2005,Northern Africa and Western Asia,1833,Female,50,368561
860,2005,Northern Africa and Western Asia,1833,Female,55,332285
861,2005,Northern Africa and Western Asia,1833,Female,60,250956
862,2005,Northern Africa and Western Asia,1833,Female,65,225579
863,2005,Northern Africa and Western Asia,1833,Female,70,193867
864,2005,Northern Africa and Western Asia,1833,Female,75,309162
865,2010,Northern Africa and Western Asia,1833,Both,0,1996785
866,2010,Northern Africa and Western Asia,1833,Both,5,1779812
867,2010,Northern Africa and Western Asia,1833,Both,10,1540586
868,2010,Northern Africa and Western Asia,1833,Both,15,1562593
869,2010,Northern Africa and Western Asia,1833,Both,20,2629421
870,2010,Northern Africa and Western Asia,1833,Both,25,4211715
871,2010,Northern Africa and Western Asia,1833,Both,30,4766394
872,2010,Northern Africa and Western Asia,1833,Both,35,4309788
873,2010,Northern Africa and Western Asia,1833,Both,40,3039319
874,2010,Northern Africa and Western Asia,1833,Both,45,2172045
875,2010,Northern Africa and Western Asia,1833,Both,50,1460166
876,2010,Northern Africa and Western Asia,1833,Both,55,985982
877,2010,Northern Africa and Western Asia,1833,Both,60,711346
878,2010,Northern Africa and Western Asia,1833,Both,65,452265
879,2010,Northern Africa and Western Asia,1833,Both,70,389143
880,2010,Northern Africa and Western Asia,1833,Both,75,631074
881,2010,Northern Africa and Western Asia,1833,Male,0,1028543
882,2010,Northern Africa and Western Asia,1833,Male,5,921488
883,2010,Northern Africa and Western Asia,1833,Male,10,802669
884,2010,Northern Africa and Western Asia,1833,Male,15,846287
885,2010,Northern Africa and Western Asia,1833,Male,20,1634557
886,2010,Northern Africa and Western Asia,1833,Male,25,2879416
887,2010,Northern Africa and Western Asia,1833,Male,30,3413115
888,2010,Northern Africa and Western Asia,1833,Male,35,3155910
889,2010,Northern Africa and Western Asia,1833,Male,40,2212130
890,2010,Northern Africa and Western Asia,1833,Male,45,1569343
891,2010,Northern Africa and Western Asia,1833,Male,50,1003945
892,2010,Northern Africa and Western Asia,1833,Male,55,614181
893,2010,Northern Africa and Western Asia,1833,Male,60,391584
894,2010,Northern Africa and Western Asia,1833,Male,65,223074
895,2010,Northern Africa and Western Asia,1833,Male,70,185547
896,2010,Northern Africa and Western Asia,1833,Male,75,277846
897,2010,Northern Africa and Western Asia,1833,Female,0,968242
898,2010,Northern Africa and Western Asia,1833,Female,5,858324
899,2010,Northern Africa and Western Asia,1833,Female,10,737917
900,2010,Northern Africa and Western Asia,1833,Female,15,716306
901,2010,Northern Africa and Western Asia,1833,Female,20,994864
902,2010,Northern Africa and Western Asia,1833,Female,25,1332299
903,2010,Northern Africa and Western Asia,1833,Female,30,1353279
904,2010,Northern Africa and Western Asia,1833,Female,35,1153878
905,2010,Northern Africa and Western Asia,1833,Female,40,827189
906,2010,Northern Africa and Western Asia,1833,Female,45,602702
907,2010,Northern Africa and Western Asia,1833,Female,50,456221
908,2010,Northern Africa and Western Asia,1833,Female,55,371801
909,2010,Northern Africa and Western Asia,1833,Female,60,319762
910,2010,Northern Africa and Western Asia,1833,Female,65,229191
911,2010,Northern Africa and Western Asia,1833,Female,70,203596
912,2010,Northern Africa and Western Asia,1833,Female,75,353228
913,2015,Northern Africa and Western Asia,1833,Both,0,2626332
914,2015,Northern Africa and Western Asia,1833,Both,5,2433435
915,2015,Northern Africa and Western Asia,1833,Both,10,2034784
916,2015,Northern Africa and Western Asia,1833,Both,15,1869503
917,2015,Northern Africa and Western Asia,1833,Both,20,2991295
918,2015,Northern Africa and Western Asia,1833,Both,25,5401298
919,2015,Northern Africa and Western Asia,1833,Both,30,6291442
920,2015,Northern Africa and Western Asia,1833,Both,35,5427223
921,2015,Northern Africa and Western Asia,1833,Both,40,4079188
922,2015,Northern Africa and Western Asia,1833,Both,45,2829936
923,2015,Northern Africa and Western Asia,1833,Both,50,1977559
924,2015,Northern Africa and Western Asia,1833,Both,55,1349222
925,2015,Northern Africa and Western Asia,1833,Both,60,894447
926,2015,Northern Africa and Western Asia,1833,Both,65,629880
927,2015,Northern Africa and Western Asia,1833,Both,70,442900
928,2015,Northern Africa and Western Asia,1833,Both,75,757648
929,2015,Northern Africa and Western Asia,1833,Male,0,1380120
930,2015,Northern Africa and Western Asia,1833,Male,5,1281733
931,2015,Northern Africa and Western Asia,1833,Male,10,1073789
932,2015,Northern Africa and Western Asia,1833,Male,15,1032114
933,2015,Northern Africa and Western Asia,1833,Male,20,1800541
934,2015,Northern Africa and Western Asia,1833,Male,25,3574732
935,2015,Northern Africa and Western Asia,1833,Male,30,4387661
936,2015,Northern Africa and Western Asia,1833,Male,35,3868420
937,2015,Northern Africa and Western Asia,1833,Male,40,2966901
938,2015,Northern Africa and Western Asia,1833,Male,45,2044759
939,2015,Northern Africa and Western Asia,1833,Male,50,1390699
940,2015,Northern Africa and Western Asia,1833,Male,55,892204
941,2015,Northern Africa and Western Asia,1833,Male,60,522653
942,2015,Northern Africa and Western Asia,1833,Male,65,329960
943,2015,Northern Africa and Western Asia,1833,Male,70,223684
